person_age,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_int_rate,credit_score,loan_status
24.0,22608.0,2,MORTGAGE,1200.0,11.34,615,0
25.0,76932.0,2,RENT,23000.0,9.91,604,1
24.0,78955.0,1,RENT,23000.0,11.99,620,1
23.0,82567.0,0,RENT,23000.0,9.62,558,1
22.0,22466.0,0,OWN,3000.0,9.96,603,1
25.0,97251.0,2,RENT,23000.0,11.01,683,0
24.0,106607.0,1,RENT,23000.0,14.54,641,1
22.0,71385.0,0,RENT,22750.0,11.36,521,1
23.0,84865.0,3,RENT,22500.0,14.27,655,1
24.0,22789.0,1,OWN,3000.0,11.99,663,1
26.0,84801.0,4,RENT,22500.0,18.99,605,1
24.0,88421.0,4,RENT,22400.0,16.7,708,1
24.0,23071.0,3,MORTGAGE,5000.0,9.32,571,1
23.0,43042.0,1,RENT,22250.0,12.69,678,1
25.0,53119.0,1,RENT,22000.0,13.11,597,1
25.0,63311.0,1,RENT,22000.0,10.74,689,1
21.0,23597.0,0,MORTGAGE,4200.0,14.11,675,1
22.0,69308.0,1,RENT,22000.0,9.63,591,1
25.0,70598.0,5,RENT,22000.0,14.65,616,1
23.0,73044.0,0,RENT,22000.0,10.25,640,1
24.0,73043.0,0,RENT,22000.0,14.26,593,1
25.0,23627.0,4,MORTGAGE,3000.0,9.91,649,1
26.0,68198.0,4,RENT,22000.0,17.19,645,1
22.0,85089.0,0,RENT,22000.0,11.36,537,1
22.0,80358.0,0,RENT,22000.0,11.01,635,1
23.0,90025.0,0,RENT,22000.0,10.59,640,0
24.0,93232.0,2,RENT,22000.0,9.25,625,0
22.0,23497.0,0,OWN,3625.0,8.49,557,1
26.0,93314.0,8,RENT,22000.0,6.54,643,0
21.0,23543.0,0,OWN,6000.0,8.49,631,1
24.0,97038.0,0,RENT,22000.0,11.01,653,0
26.0,100246.0,1,RENT,22000.0,12.69,623,0
24.0,23667.0,3,OWN,7400.0,13.85,662,1
25.0,23719.0,2,OWN,4000.0,7.4,667,1
23.0,101575.0,1,RENT,22000.0,11.71,586,0
25.0,94168.0,3,RENT,22000.0,11.48,719,1
25.0,99394.0,1,RENT,22000.0,17.51,646,1
21.0,23504.0,0,MORTGAGE,3500.0,14.61,646,1
23.0,120500.0,3,RENT,22000.0,7.88,646,0
23.0,133195.0,1,RENT,22000.0,11.01,643,0
22.0,24148.0,1,MORTGAGE,4950.0,11.71,594,1
25.0,69353.0,1,RENT,21700.0,11.99,664,1
24.0,65946.0,0,RENT,21600.0,13.49,605,1
23.0,68677.0,0,RENT,21600.0,20.0,646,1
26.0,76687.0,3,RENT,21600.0,14.35,655,1
22.0,99087.0,0,RENT,21600.0,13.61,597,0
22.0,94523.0,0,RENT,21600.0,11.26,679,1
22.0,24092.0,0,OWN,2400.0,10.59,654,0
24.0,135365.0,1,RENT,21600.0,7.9,556,0
24.0,24420.0,2,MORTGAGE,7000.0,5.99,694,1
25.0,23948.0,3,OWN,3000.0,11.99,587,1
24.0,71718.0,2,RENT,21500.0,16.89,620,1
24.0,84999.0,0,RENT,21500.0,9.99,701,1
24.0,140396.0,4,RENT,21500.0,15.33,572,0
25.0,73404.0,4,RENT,21450.0,7.29,671,1
22.0,38473.0,0,RENT,21250.0,12.42,599,1
25.0,57546.0,3,RENT,21250.0,10.99,610,1
25.0,62422.0,4,RENT,21250.0,6.91,588,1
22.0,23993.0,1,MORTGAGE,5000.0,14.17,691,1
22.0,64732.0,0,RENT,21250.0,10.25,645,1
26.0,23955.0,2,OWN,9250.0,11.01,618,1
24.0,68154.0,2,RENT,21250.0,15.95,672,1
24.0,79138.0,2,RENT,21250.0,15.95,650,1
21.0,42536.0,0,RENT,21000.0,12.53,687,1
22.0,23888.0,0,MORTGAGE,1400.0,14.91,535,1
23.0,24013.0,0,MORTGAGE,3000.0,11.01,604,1
26.0,48929.0,6,RENT,21000.0,6.54,601,1
25.0,24121.0,1,OWN,1000.0,11.01,612,0
26.0,51379.0,5,RENT,21000.0,17.26,666,1
23.0,76364.0,0,RENT,21000.0,11.36,645,1
26.0,24297.0,3,MORTGAGE,4000.0,7.51,678,1
22.0,71599.0,0,RENT,21000.0,10.71,644,1
22.0,85496.0,1,RENT,21000.0,13.98,614,0
26.0,79163.0,3,RENT,21000.0,14.09,627,1
22.0,90944.0,0,RENT,21000.0,10.0,523,0
22.0,23973.0,0,MORTGAGE,5000.0,15.33,571,1
25.0,75181.0,4,RENT,21000.0,16.32,546,1
24.0,95767.0,2,RENT,21000.0,7.9,640,0
23.0,96788.0,1,RENT,21000.0,11.99,648,0
24.0,101708.0,2,RENT,21000.0,10.75,593,0
26.0,103023.0,4,RENT,21000.0,13.92,658,0
22.0,113027.0,2,RENT,21000.0,9.91,701,0
26.0,98366.0,4,RENT,21000.0,16.95,702,1
26.0,117668.0,0,RENT,21000.0,7.9,711,0
26.0,117297.0,4,RENT,21000.0,11.01,570,0
25.0,120885.0,4,RENT,21000.0,16.49,637,1
26.0,24183.0,5,OTHER,7500.0,11.97,621,1
21.0,23664.0,1,MORTGAGE,6250.0,6.17,637,1
26.0,150692.0,7,RENT,21000.0,8.9,534,0
25.0,151100.0,2,RENT,21000.0,12.99,577,0
23.0,99197.0,1,RENT,20900.0,12.69,638,0
21.0,24468.0,0,MORTGAGE,15000.0,9.64,548,1
26.0,61015.0,2,RENT,20500.0,7.49,676,1
23.0,84845.0,0,RENT,20500.0,13.16,641,0
22.0,24872.0,0,OWN,2100.0,8.38,630,0
123.0,97140.0,101,RENT,20400.0,10.25,805,0
23.0,65613.0,0,RENT,20375.0,7.49,518,1
26.0,32325.0,4,RENT,20050.0,9.76,652,1
24.0,40881.0,0,RENT,20000.0,10.99,600,1
23.0,24766.0,0,OWN,5000.0,11.71,649,0
22.0,24995.0,0,OWN,9250.0,10.65,576,0
24.0,43287.0,0,RENT,20000.0,12.53,600,1
25.0,46375.0,2,RENT,20000.0,14.59,654,1
23.0,39416.0,0,RENT,20000.0,12.61,593,1
25.0,46636.0,2,RENT,20000.0,13.11,614,1
23.0,25168.0,0,MORTGAGE,6400.0,10.65,638,0
25.0,47473.0,3,RENT,20000.0,11.22,633,1
23.0,40632.0,0,RENT,20000.0,16.0,649,1
25.0,41468.0,2,RENT,20000.0,8.88,591,1
24.0,48897.0,2,RENT,20000.0,12.53,656,1
21.0,44226.0,0,RENT,20000.0,11.01,637,1
26.0,25012.0,3,MORTGAGE,4800.0,5.99,682,0
25.0,51210.0,4,RENT,20000.0,13.47,645,1
22.0,51305.0,1,RENT,20000.0,6.99,602,1
25.0,25295.0,3,OWN,5650.0,15.99,637,0
23.0,24930.0,0,MORTGAGE,3625.0,11.01,662,0
22.0,45716.0,0,RENT,20000.0,16.69,447,1
25.0,46683.0,3,RENT,20000.0,11.11,636,1
22.0,54870.0,0,RENT,20000.0,7.9,631,1
23.0,55291.0,3,RENT,20000.0,10.25,632,1
24.0,54919.0,4,RENT,20000.0,11.01,670,1
23.0,25141.0,0,OWN,1200.0,7.49,700,0
22.0,54899.0,0,RENT,20000.0,13.92,650,1
24.0,47903.0,0,RENT,20000.0,14.74,665,1
24.0,56744.0,0,RENT,20000.0,10.62,582,1
22.0,58440.0,0,RENT,20000.0,10.65,656,1
22.0,51628.0,0,RENT,20000.0,12.99,635,1
22.0,58859.0,1,RENT,20000.0,11.36,672,1
22.0,24521.0,0,OWN,7500.0,5.79,612,0
23.0,60235.0,4,RENT,20000.0,6.54,615,1
25.0,25654.0,6,MORTGAGE,4000.0,5.79,725,0
25.0,61114.0,1,RENT,20000.0,7.49,639,1
25.0,60990.0,1,RENT,20000.0,13.43,691,1
22.0,61072.0,0,RENT,20000.0,13.22,681,1
22.0,25229.0,1,OWN,5000.0,14.72,604,0
22.0,53980.0,0,RENT,20000.0,15.68,688,1
24.0,61918.0,2,RENT,20000.0,11.01,672,1
25.0,62299.0,3,RENT,20000.0,11.48,680,1
24.0,62192.0,3,RENT,20000.0,10.38,640,1
22.0,62045.0,0,RENT,20000.0,12.53,629,1
22.0,62350.0,1,RENT,20000.0,13.47,677,1
24.0,62508.0,0,RENT,20000.0,12.21,571,1
25.0,63607.0,2,RENT,20000.0,10.99,647,1
25.0,63921.0,3,RENT,20000.0,11.36,568,1
22.0,56273.0,0,RENT,20000.0,16.0,700,1
26.0,24569.0,4,MORTGAGE,1500.0,7.74,570,0
24.0,63481.0,3,RENT,20000.0,15.65,633,1
25.0,56451.0,0,RENT,20000.0,11.78,646,1
24.0,63897.0,0,RENT,20000.0,11.01,614,1
22.0,57193.0,0,RENT,20000.0,16.77,532,1
22.0,65874.0,0,RENT,20000.0,9.91,617,1
23.0,58705.0,3,RENT,20000.0,15.65,603,1
23.0,58236.0,2,RENT,20000.0,14.96,588,1
23.0,65738.0,0,RENT,20000.0,11.83,668,1
24.0,59765.0,2,RENT,20000.0,11.66,643,1
26.0,67019.0,2,RENT,20000.0,12.18,639,1
24.0,67265.0,2,RENT,20000.0,6.91,525,1
25.0,66906.0,3,RENT,20000.0,6.91,666,1
26.0,59603.0,7,RENT,20000.0,19.79,642,1
25.0,67174.0,2,RENT,20000.0,9.88,646,1
22.0,24993.0,1,MORTGAGE,16600.0,9.76,634,0
23.0,66844.0,0,RENT,20000.0,12.53,655,1
25.0,67482.0,6,RENT,20000.0,11.01,682,1
23.0,24853.0,0,MORTGAGE,7125.0,6.99,631,0
23.0,69387.0,2,RENT,20000.0,16.89,600,1
22.0,62379.0,0,RENT,20000.0,17.49,641,1
23.0,24853.0,0,MORTGAGE,2500.0,16.82,524,0
26.0,24751.0,2,MORTGAGE,3600.0,11.01,669,0
22.0,70529.0,1,RENT,20000.0,13.11,593,1
23.0,71255.0,2,RENT,20000.0,7.66,654,1
26.0,71761.0,3,RENT,20000.0,6.17,665,1
26.0,64550.0,8,RENT,20000.0,16.35,649,1
23.0,72969.0,1,RENT,20000.0,7.9,579,1
24.0,66060.0,4,RENT,20000.0,16.49,671,1
21.0,25666.0,0,OWN,3550.0,11.01,693,0
26.0,25229.0,3,MORTGAGE,7000.0,8.0,626,0
24.0,72762.0,6,RENT,20000.0,10.99,677,1
24.0,25451.0,3,OWN,7750.0,6.91,594,0
25.0,65742.0,1,RENT,20000.0,8.88,592,1
24.0,73352.0,1,RENT,20000.0,11.01,583,1
23.0,65733.0,0,RENT,20000.0,14.84,592,1
23.0,65802.0,3,RENT,20000.0,11.12,628,1
22.0,72562.0,1,RENT,20000.0,7.88,567,1
25.0,73028.0,1,RENT,20000.0,11.01,654,1
22.0,25537.0,0,MORTGAGE,6000.0,15.99,623,0
24.0,25526.0,1,MORTGAGE,5500.0,10.99,661,0
25.0,73266.0,1,RENT,20000.0,11.01,658,1
25.0,65555.0,1,RENT,20000.0,15.65,667,1
24.0,65678.0,4,RENT,20000.0,17.04,602,1
23.0,73286.0,3,RENT,20000.0,12.21,687,1
21.0,25416.0,1,OWN,1275.0,15.23,626,0
25.0,65967.0,6,RENT,20000.0,14.11,662,1
24.0,73202.0,1,RENT,20000.0,11.14,536,1
21.0,25710.0,0,OWN,2400.0,11.49,623,0
24.0,73058.0,3,RENT,20000.0,13.87,647,1
26.0,72650.0,3,RENT,20000.0,10.08,606,1
23.0,66301.0,2,RENT,20000.0,16.7,645,1
24.0,66951.0,2,RENT,20000.0,18.64,632,1
24.0,73899.0,0,RENT,20000.0,12.18,634,1
22.0,25644.0,2,OWN,3800.0,11.01,645,0
25.0,75578.0,2,RENT,20000.0,6.54,574,1
24.0,68349.0,3,RENT,20000.0,14.61,576,1
21.0,68120.0,0,RENT,20000.0,17.39,664,1
24.0,75484.0,2,RENT,20000.0,11.12,562,1
25.0,75802.0,2,RENT,20000.0,11.48,637,1
25.0,76733.0,2,RENT,20000.0,12.42,656,1
26.0,70484.0,4,RENT,20000.0,10.25,590,1
23.0,78886.0,1,RENT,20000.0,10.65,653,1
24.0,25992.0,3,OWN,5000.0,16.29,612,0
23.0,79348.0,0,RENT,20000.0,10.37,703,1
23.0,78597.0,1,RENT,20000.0,11.49,596,1
24.0,26216.0,0,OWN,10000.0,10.59,586,0
25.0,26133.0,4,OWN,5375.0,13.49,650,0
26.0,71856.0,6,RENT,20000.0,11.01,610,1
23.0,72259.0,2,RENT,20000.0,12.29,650,1
21.0,25869.0,0,MORTGAGE,3500.0,17.27,579,1
26.0,79098.0,2,RENT,20000.0,11.99,534,1
25.0,71754.0,4,RENT,20000.0,14.84,540,1
23.0,71688.0,0,RENT,20000.0,10.83,584,1
23.0,79539.0,5,RENT,20000.0,13.22,584,1
22.0,81282.0,1,RENT,20000.0,12.18,639,0
23.0,81580.0,1,RENT,20000.0,11.11,607,0
24.0,81639.0,4,RENT,20000.0,13.48,681,0
26.0,82432.0,6,RENT,20000.0,10.75,710,0
25.0,82737.0,4,RENT,20000.0,12.53,634,0
24.0,75890.0,2,RENT,20000.0,14.84,595,1
23.0,84428.0,1,RENT,20000.0,17.74,707,0
25.0,85061.0,1,RENT,20000.0,9.99,627,0
22.0,84791.0,0,RENT,20000.0,6.91,592,0
25.0,77982.0,6,RENT,20000.0,11.01,699,1
25.0,86325.0,2,RENT,20000.0,14.09,566,0
22.0,26244.0,0,MORTGAGE,3000.0,11.49,667,0
23.0,86183.0,1,RENT,20000.0,14.09,638,0
23.0,67625.0,0,RENT,20000.0,15.2,620,1
24.0,87261.0,1,RENT,20000.0,11.83,667,0
24.0,25826.0,4,OTHER,6000.0,12.21,655,0
23.0,80180.0,0,RENT,20000.0,14.11,666,1
22.0,80179.0,0,RENT,20000.0,14.42,655,1
24.0,87458.0,3,RENT,20000.0,14.74,604,0
24.0,89922.0,0,RENT,20000.0,12.69,672,0
22.0,26137.0,0,MORTGAGE,1625.0,16.89,596,1
25.0,91179.0,0,RENT,20000.0,11.01,658,0
21.0,26112.0,0,MORTGAGE,4500.0,11.01,608,1
25.0,26559.0,2,MORTGAGE,8500.0,9.63,686,0
24.0,91001.0,0,RENT,20000.0,8.88,687,0
26.0,90978.0,3,RENT,20000.0,6.91,652,0
26.0,90805.0,4,RENT,20000.0,11.01,603,0
25.0,91130.0,0,RENT,20000.0,10.38,622,0
22.0,83759.0,1,RENT,20000.0,10.99,660,1
22.0,91033.0,1,RENT,20000.0,11.01,572,0
21.0,26887.0,0,MORTGAGE,7575.0,11.01,641,0
26.0,26792.0,4,OWN,5200.0,12.42,674,0
24.0,83573.0,1,RENT,20000.0,14.82,693,1
23.0,91541.0,4,RENT,20000.0,16.32,628,0
23.0,72279.0,2,RENT,20000.0,16.0,688,1
23.0,92304.0,0,RENT,20000.0,10.37,635,0
26.0,85207.0,2,RENT,20000.0,13.16,662,1
24.0,85232.0,5,RENT,20000.0,14.88,652,1
22.0,93127.0,2,RENT,20000.0,13.98,619,0
26.0,86320.0,2,RENT,20000.0,13.36,655,1
21.0,26946.0,0,OWN,7125.0,6.99,653,0
22.0,26711.0,0,MORTGAGE,4025.0,5.42,565,0
24.0,26769.0,2,MORTGAGE,8000.0,5.42,613,0
26.0,94812.0,4,RENT,20000.0,13.85,663,0
22.0,27119.0,0,MORTGAGE,4000.0,12.99,540,0
26.0,27046.0,5,OWN,4200.0,9.99,598,0
22.0,26902.0,4,MORTGAGE,1400.0,11.01,653,0
123.0,94723.0,100,RENT,20000.0,11.01,714,0
23.0,74473.0,0,RENT,20000.0,11.14,460,1
21.0,27072.0,0,MORTGAGE,3800.0,5.99,643,0
24.0,87447.0,6,RENT,20000.0,11.01,632,1
23.0,94310.0,0,RENT,20000.0,11.58,578,0
23.0,95354.0,2,RENT,20000.0,13.85,642,0
23.0,96236.0,0,RENT,20000.0,16.89,688,0
23.0,96969.0,2,RENT,20000.0,7.9,696,0
23.0,27201.0,0,OWN,6000.0,12.68,527,0
22.0,76808.0,0,RENT,20000.0,14.91,611,1
24.0,97157.0,0,RENT,20000.0,13.06,545,0
25.0,96773.0,3,RENT,20000.0,8.88,644,0
23.0,26954.0,0,MORTGAGE,2000.0,6.17,511,0
22.0,96673.0,1,RENT,20000.0,13.98,616,0
22.0,26872.0,3,OWN,8500.0,6.54,656,0
26.0,76420.0,2,RENT,20000.0,13.85,656,1
26.0,27097.0,2,MORTGAGE,1000.0,10.36,581,0
25.0,89914.0,7,RENT,20000.0,15.95,477,1
25.0,96778.0,2,RENT,20000.0,14.26,664,0
23.0,97783.0,0,RENT,20000.0,11.71,563,0
22.0,98255.0,0,RENT,20000.0,13.49,623,0
24.0,26747.0,1,MORTGAGE,2000.0,14.84,704,1
22.0,99459.0,0,RENT,20000.0,11.01,691,0
23.0,92036.0,2,RENT,20000.0,15.05,648,1
22.0,93070.0,0,RENT,20000.0,13.79,662,1
24.0,101201.0,6,RENT,20000.0,13.48,569,0
26.0,26764.0,4,OWN,3000.0,6.76,642,0
23.0,102232.0,1,RENT,20000.0,11.11,663,0
25.0,101849.0,3,RENT,20000.0,13.92,627,0
23.0,26678.0,1,OWN,4400.0,12.53,610,0
21.0,27041.0,0,MORTGAGE,10000.0,11.14,534,0
24.0,95807.0,5,RENT,20000.0,14.11,678,1
23.0,103275.0,0,RENT,20000.0,7.49,597,0
25.0,103166.0,3,RENT,20000.0,10.25,653,0
26.0,88672.0,2,RENT,20000.0,12.53,571,1
21.0,27289.0,0,MORTGAGE,1500.0,11.86,659,0
23.0,27174.0,0,OWN,9000.0,7.88,619,0
25.0,102975.0,0,RENT,20000.0,11.01,663,0
24.0,27558.0,0,MORTGAGE,4000.0,11.01,621,0
22.0,105649.0,1,RENT,20000.0,13.85,575,0
23.0,27887.0,0,OWN,6000.0,13.23,477,0
22.0,109017.0,1,RENT,20000.0,11.01,639,0
23.0,94566.0,1,RENT,20000.0,18.25,611,1
24.0,109178.0,1,RENT,20000.0,6.54,630,0
23.0,108836.0,0,RENT,20000.0,11.49,560,0
26.0,109089.0,5,RENT,20000.0,11.49,537,0
22.0,27472.0,1,MORTGAGE,7000.0,11.71,694,0
23.0,109061.0,0,RENT,20000.0,13.57,657,0
25.0,110319.0,1,RENT,20000.0,14.35,572,0
26.0,27309.0,1,MORTGAGE,3825.0,10.65,618,0
22.0,111365.0,1,RENT,20000.0,15.65,649,0
22.0,27358.0,0,MORTGAGE,6500.0,11.01,496,0
25.0,27570.0,0,MORTGAGE,5875.0,6.62,680,1
25.0,111834.0,1,RENT,20000.0,9.25,606,0
22.0,27122.0,2,MORTGAGE,2400.0,11.71,612,0
24.0,27730.0,0,MORTGAGE,8000.0,5.42,477,0
26.0,113057.0,0,RENT,20000.0,9.45,606,0
23.0,27666.0,0,MORTGAGE,1550.0,7.49,658,1
22.0,114267.0,0,RENT,20000.0,11.01,602,0
23.0,100420.0,4,RENT,20000.0,11.01,571,1
23.0,115130.0,4,RENT,20000.0,10.99,701,0
24.0,114976.0,3,RENT,20000.0,11.01,665,0
21.0,27648.0,0,OWN,7350.0,7.66,635,0
23.0,116295.0,0,RENT,20000.0,13.04,643,0
22.0,27385.0,3,MORTGAGE,7200.0,7.14,636,0
22.0,103798.0,0,RENT,20000.0,15.65,645,1
22.0,118565.0,0,RENT,20000.0,11.83,575,0
24.0,27463.0,0,OWN,3000.0,16.0,647,0
23.0,120368.0,0,RENT,20000.0,15.28,569,0
21.0,27493.0,2,OWN,4000.0,15.05,528,0
22.0,27178.0,0,OWN,8500.0,15.05,626,0
24.0,120691.0,2,RENT,20000.0,14.22,664,0
25.0,106741.0,1,RENT,20000.0,16.35,650,1
26.0,27124.0,2,OWN,7500.0,10.96,600,0
25.0,121016.0,0,RENT,20000.0,13.06,672,0
25.0,120866.0,1,RENT,20000.0,13.06,563,0
25.0,27635.0,2,OWN,7500.0,11.01,665,0
23.0,27475.0,4,MORTGAGE,6700.0,11.01,605,0
22.0,90648.0,0,RENT,20000.0,14.96,653,1
23.0,90887.0,2,RENT,20000.0,17.04,685,1
22.0,121236.0,0,RENT,20000.0,12.21,580,0
25.0,27780.0,1,MORTGAGE,6400.0,7.88,672,0
26.0,27364.0,0,OWN,5400.0,5.42,646,0
26.0,125803.0,6,RENT,20000.0,10.74,636,0
23.0,112700.0,0,RENT,20000.0,13.22,559,1
23.0,114961.0,1,RENT,20000.0,14.59,654,1
25.0,130715.0,5,RENT,20000.0,11.01,632,0
25.0,117215.0,2,RENT,20000.0,11.01,672,1
23.0,132975.0,1,RENT,20000.0,12.42,630,0
22.0,132669.0,0,RENT,20000.0,14.17,476,0
22.0,132809.0,0,RENT,20000.0,13.72,691,0
24.0,133069.0,2,RENT,20000.0,10.38,672,0
23.0,133031.0,0,RENT,20000.0,11.01,709,0
22.0,28529.0,1,MORTGAGE,2000.0,7.51,521,0
22.0,28518.0,0,MORTGAGE,7125.0,11.71,564,1
23.0,28149.0,0,MORTGAGE,3000.0,8.9,626,1
25.0,103168.0,1,RENT,20000.0,17.39,662,1
23.0,28372.0,0,MORTGAGE,4800.0,5.79,667,0
22.0,28527.0,2,MORTGAGE,8300.0,12.61,690,1
23.0,145007.0,1,RENT,20000.0,10.37,628,0
24.0,27861.0,0,OWN,4750.0,11.36,562,0
24.0,146157.0,0,RENT,20000.0,8.9,670,0
23.0,150985.0,0,RENT,20000.0,11.11,602,0
22.0,28613.0,0,MORTGAGE,3000.0,8.94,595,0
25.0,157396.0,3,RENT,20000.0,15.27,687,0
26.0,156668.0,3,RENT,20000.0,13.11,668,0
23.0,28773.0,0,MORTGAGE,6000.0,16.0,657,0
24.0,160903.0,0,RENT,20000.0,12.36,527,0
22.0,28257.0,0,MORTGAGE,10625.0,7.51,524,0
21.0,28410.0,0,MORTGAGE,7000.0,8.9,606,0
25.0,168862.0,0,RENT,20000.0,6.54,546,0
24.0,166817.0,2,RENT,20000.0,15.99,681,1
23.0,28492.0,2,MORTGAGE,3600.0,17.27,502,1
26.0,178602.0,6,RENT,20000.0,17.99,604,1
22.0,193248.0,0,RENT,20000.0,7.49,599,0
22.0,27969.0,0,MORTGAGE,4800.0,10.0,644,0
26.0,193076.0,4,RENT,20000.0,9.99,660,0
26.0,202337.0,2,RENT,20000.0,11.36,652,0
26.0,208059.0,4,RENT,20000.0,11.83,615,0
21.0,28786.0,0,MORTGAGE,3000.0,13.35,638,0
25.0,210999.0,2,RENT,20000.0,14.72,680,0
25.0,28595.0,2,MORTGAGE,4400.0,6.76,611,0
25.0,70930.0,0,RENT,19900.0,11.83,578,1
26.0,140072.0,0,RENT,19800.0,11.48,617,0
26.0,24756.0,8,RENT,500.0,11.41,659,0
25.0,28644.0,4,MORTGAGE,10000.0,11.01,570,1
21.0,23899.0,1,RENT,700.0,12.29,658,0
22.0,28752.0,0,MORTGAGE,7000.0,14.96,484,0
25.0,23980.0,6,RENT,750.0,12.29,645,0
23.0,13059.0,0,RENT,1000.0,10.37,541,1
22.0,13021.0,1,RENT,1000.0,14.74,610,1
21.0,13197.0,1,RENT,1000.0,13.43,722,1
22.0,29111.0,0,MORTGAGE,2400.0,9.63,668,0
21.0,28319.0,0,OTHER,2400.0,12.21,628,0
23.0,13817.0,1,RENT,1000.0,10.25,667,1
22.0,14763.0,0,RENT,1000.0,12.99,540,0
22.0,15248.0,0,RENT,1000.0,13.98,547,0
23.0,15553.0,3,RENT,1000.0,14.65,602,0
25.0,15255.0,2,RENT,1000.0,10.65,611,0
21.0,14997.0,0,RENT,1000.0,13.98,669,0
22.0,15102.0,1,RENT,1000.0,13.57,559,1
22.0,16077.0,3,RENT,1000.0,14.96,642,1
24.0,17683.0,0,RENT,1000.0,10.0,562,1
21.0,18221.0,0,RENT,1000.0,16.29,559,1
23.0,28684.0,1,OWN,2000.0,11.11,591,0
21.0,28348.0,0,OWN,5000.0,11.01,506,0
22.0,18290.0,2,RENT,1000.0,16.69,623,1
21.0,28367.0,0,OWN,15000.0,8.94,600,0
22.0,18923.0,0,RENT,1000.0,14.3,599,1
21.0,20259.0,0,RENT,1000.0,15.65,604,1
24.0,21414.0,3,RENT,1000.0,11.49,619,0
22.0,20953.0,0,RENT,1000.0,13.48,665,0
24.0,24085.0,3,RENT,1000.0,12.53,655,0
23.0,48233.0,2,RENT,19000.0,10.62,606,1
22.0,48844.0,0,RENT,19000.0,12.18,562,1
25.0,57272.0,1,RENT,19000.0,11.99,648,1
25.0,61342.0,1,RENT,19000.0,10.99,645,1
25.0,63600.0,0,RENT,19000.0,11.01,610,1
24.0,29212.0,1,MORTGAGE,7000.0,10.38,607,0
26.0,57891.0,2,RENT,19000.0,16.7,649,1
25.0,65799.0,2,RENT,19000.0,11.01,640,1
22.0,66071.0,0,RENT,19000.0,11.01,664,1
23.0,66303.0,3,RENT,19000.0,11.14,611,1
26.0,75656.0,7,RENT,19000.0,7.49,621,1
22.0,84974.0,1,RENT,19000.0,8.88,589,0
23.0,87479.0,3,RENT,19000.0,10.99,671,0
24.0,88452.0,0,RENT,19000.0,10.62,653,0
23.0,94830.0,0,RENT,19000.0,8.9,642,0
25.0,29498.0,6,MORTGAGE,6000.0,14.59,664,1
22.0,29756.0,1,OWN,2500.0,9.91,592,0
26.0,116006.0,3,RENT,19000.0,13.22,663,0
24.0,126727.0,0,RENT,19000.0,12.29,582,0
24.0,210705.0,0,RENT,19000.0,11.48,655,0
26.0,61142.0,1,RENT,18950.0,11.01,632,1
26.0,67267.0,2,RENT,18800.0,6.99,505,1
22.0,84840.0,4,RENT,18750.0,10.38,661,0
22.0,44761.0,0,RENT,18725.0,6.54,667,1
22.0,52878.0,0,RENT,18550.0,11.83,694,1
24.0,29659.0,4,OWN,7100.0,12.42,641,0
24.0,42042.0,0,RENT,18500.0,10.71,640,1
21.0,44065.0,0,RENT,18500.0,10.91,690,1
22.0,46436.0,0,RENT,18500.0,7.66,673,1
25.0,67957.0,6,RENT,18500.0,13.61,619,1
23.0,90359.0,3,RENT,18500.0,11.26,697,0
25.0,90794.0,1,RENT,18500.0,7.49,608,0
24.0,88481.0,1,RENT,18500.0,7.9,605,1
22.0,29833.0,1,OWN,8000.0,9.91,592,0
21.0,29833.0,0,MORTGAGE,3000.0,7.9,642,0
24.0,94624.0,1,RENT,18500.0,15.33,692,1
26.0,174957.0,3,RENT,18500.0,12.87,584,0
22.0,29781.0,2,MORTGAGE,5000.0,7.9,598,0
22.0,59476.0,3,RENT,18400.0,13.16,653,1
22.0,61014.0,0,RENT,18400.0,9.99,649,1
23.0,145076.0,0,RENT,18400.0,8.9,674,0
22.0,29823.0,0,MORTGAGE,5000.0,14.65,655,1
25.0,29628.0,0,MORTGAGE,6000.0,13.49,636,0
22.0,42149.0,1,RENT,18250.0,10.25,571,1
24.0,42910.0,1,RENT,18250.0,11.49,631,1
25.0,42253.0,3,RENT,18250.0,17.04,587,1
23.0,52308.0,0,RENT,18250.0,10.25,657,1
22.0,29875.0,0,MORTGAGE,1300.0,5.42,687,0
22.0,45672.0,0,RENT,18250.0,14.61,561,1
24.0,56134.0,0,RENT,18250.0,13.35,684,1
25.0,29750.0,0,MORTGAGE,5800.0,5.99,639,0
23.0,56040.0,0,RENT,18250.0,10.75,590,1
25.0,56207.0,0,RENT,18250.0,14.26,610,1
25.0,67109.0,1,RENT,18250.0,17.56,594,1
25.0,59820.0,1,RENT,18250.0,14.83,609,1
22.0,60829.0,1,RENT,18250.0,16.7,633,1
23.0,60902.0,0,RENT,18225.0,10.74,685,1
26.0,53842.0,3,RENT,18225.0,14.91,663,1
24.0,43839.0,1,RENT,18200.0,8.88,562,1
25.0,44695.0,3,RENT,18200.0,9.91,647,1
22.0,44500.0,0,RENT,18200.0,11.71,601,1
24.0,66842.0,3,RENT,18200.0,10.99,639,1
23.0,33227.0,0,RENT,18000.0,11.54,679,1
23.0,29733.0,0,OWN,8000.0,15.62,639,0
23.0,41153.0,3,RENT,18000.0,9.91,662,1
21.0,44105.0,0,RENT,18000.0,9.88,654,1
21.0,38061.0,1,RENT,18000.0,13.48,693,1
